Timestamp,total-bitcoins
14/10/2020 12:49,18516837.5
14/10/2020 13:02,18516856.25
14/10/2020 13:14,18516875
14/10/2020 13:31,18516893.75
14/10/2020 13:49,18516912.5
14/10/2020 14:43,18516931.25
14/10/2020 15:32,18516950
14/10/2020 15:58,18516968.75
14/10/2020 16:14,18516987.5
14/10/2020 16:44,18517012.5
14/10/2020 17:06,18517031.25
14/10/2020 17:23,18517050
14/10/2020 17:44,18517068.75
14/10/2020 18:10,18517087.5
14/10/2020 18:50,18517106.25
14/10/2020 19:22,18517125
14/10/2020 19:37,18517143.75
14/10/2020 20:03,18517162.5
14/10/2020 20:48,18517181.25
14/10/2020 21:04,18517200
14/10/2020 21:18,18517218.75
14/10/2020 21:27,18517237.5
14/10/2020 22:12,18517256.25
14/10/2020 22:36,18517275
14/10/2020 23:35,18517293.75
14/10/2020 23:56,18517312.5
15/10/2020 0:17,18517331.25
15/10/2020 1:31,18517350
15/10/2020 2:04,18517368.75
15/10/2020 2:36,18517387.5
15/10/2020 3:31,18517406.25
15/10/2020 3:57,18517425
15/10/2020 4:22,18517443.75
15/10/2020 4:30,18517462.5
15/10/2020 4:53,18517481.25
15/10/2020 5:09,18517500
15/10/2020 5:16,18517518.75
15/10/2020 5:55,18517537.5
15/10/2020 6:30,18517556.25
15/10/2020 7:04,18517575
15/10/2020 8:05,18517593.75
15/10/2020 8:25,18517612.5
15/10/2020 8:40,18517631.25
15/10/2020 9:14,18517650
15/10/2020 9:36,18517668.75
15/10/2020 10:20,18517687.5
15/10/2020 10:46,18517706.25
15/10/2020 11:08,18517725
15/10/2020 12:04,18517743.75
15/10/2020 13:05,18517762.5
15/10/2020 13:35,18517781.25
15/10/2020 14:24,18517800
15/10/2020 14:43,18517818.75
15/10/2020 15:26,18517837.5
15/10/2020 15:43,18517856.25
15/10/2020 16:02,18517875
15/10/2020 16:34,18517893.75
15/10/2020 16:47,18517912.5
15/10/2020 17:02,18517931.25
15/10/2020 17:33,18517950
15/10/2020 17:43,18517975
15/10/2020 18:24,18517993.75
15/10/2020 18:59,18518012.5
15/10/2020 19:17,18518031.25
15/10/2020 19:28,18518050
15/10/2020 19:48,18518068.75
15/10/2020 20:20,18518087.5
15/10/2020 20:32,18518106.25
15/10/2020 21:20,18518125
15/10/2020 21:30,18518143.75
15/10/2020 22:10,18518162.5
15/10/2020 22:22,18518181.25
15/10/2020 23:15,18518200
15/10/2020 23:28,18518218.75
16/10/2020 0:04,18518237.5
16/10/2020 0:20,18518256.25
16/10/2020 0:40,18518275
16/10/2020 1:36,18518293.75
16/10/2020 1:40,18518312.5
16/10/2020 2:08,18518331.25
16/10/2020 2:27,18518350
16/10/2020 3:02,18518368.75
16/10/2020 3:25,18518387.5
16/10/2020 4:09,18518406.25
16/10/2020 4:38,18518425
16/10/2020 4:46,18518443.75
16/10/2020 5:41,18518462.5
16/10/2020 5:53,18518481.25
16/10/2020 6:07,18518500
16/10/2020 7:25,18518518.75
16/10/2020 7:53,18518537.5
16/10/2020 8:46,18518556.25
16/10/2020 8:59,18518575
16/10/2020 9:47,18518593.75
16/10/2020 10:07,18518612.5
16/10/2020 10:53,18518631.25
16/10/2020 11:12,18518650
16/10/2020 11:26,18518668.75
16/10/2020 11:46,18518687.5
16/10/2020 12:12,18518706.25
16/10/2020 12:39,18518725
16/10/2020 13:04,18518743.75
16/10/2020 13:19,18518762.5
16/10/2020 14:01,18518781.25
16/10/2020 14:09,18518800
16/10/2020 14:42,18518818.75
16/10/2020 14:57,18518837.5
16/10/2020 15:13,18518856.25
16/10/2020 15:31,18518875
16/10/2020 16:24,18518893.75
16/10/2020 16:41,18518912.5
16/10/2020 17:20,18518931.25
16/10/2020 17:59,18518950
16/10/2020 18:21,18518968.75
16/10/2020 18:44,18518987.5
16/10/2020 19:08,18519006.25
16/10/2020 19:48,18519025
16/10/2020 20:52,18519043.75
16/10/2020 21:10,18519062.5
16/10/2020 21:29,18519081.25
16/10/2020 21:39,18519100
16/10/2020 22:07,18519118.75
16/10/2020 22:38,18519137.5
16/10/2020 23:03,18519156.25
16/10/2020 23:39,18519175
17/10/2020 0:06,18519193.75
17/10/2020 0:23,18519212.5
17/10/2020 0:40,18519231.25
17/10/2020 1:00,18519250
17/10/2020 1:15,18519268.75
17/10/2020 2:07,18519287.5
17/10/2020 2:13,18519306.25
17/10/2020 2:28,18519325
17/10/2020 3:08,18519343.75
17/10/2020 3:28,18519362.5
17/10/2020 3:39,18519381.25
17/10/2020 4:07,18519406.25
17/10/2020 4:39,18519425
17/10/2020 4:58,18519443.75
17/10/2020 5:16,18519462.5
17/10/2020 6:02,18519481.25
17/10/2020 6:12,18519500
17/10/2020 6:38,18519518.75
17/10/2020 6:55,18519537.5
17/10/2020 7:07,18519556.25
17/10/2020 7:41,18519575
17/10/2020 7:52,18519593.75
17/10/2020 8:03,18519612.5
17/10/2020 8:21,18519631.25
17/10/2020 8:48,18519650
17/10/2020 9:09,18519668.75
17/10/2020 9:35,18519687.5
17/10/2020 10:11,18519706.25
17/10/2020 11:23,18519725
17/10/2020 12:00,18519743.75
17/10/2020 12:20,18519762.5
17/10/2020 13:01,18519781.25
17/10/2020 13:24,18519800
17/10/2020 13:33,18519818.75
17/10/2020 14:19,18519837.5
17/10/2020 15:03,18519856.25
17/10/2020 15:33,18519875
17/10/2020 16:15,18519893.75
17/10/2020 17:08,18519912.5
17/10/2020 17:57,18519931.25
17/10/2020 18:11,18519950
17/10/2020 18:57,18519968.75
17/10/2020 19:51,18519987.5
17/10/2020 20:12,18520006.25
17/10/2020 20:47,18520025
17/10/2020 20:54,18520043.75
17/10/2020 21:14,18520062.5
17/10/2020 21:39,18520081.25
17/10/2020 22:09,18520100
17/10/2020 22:25,18520118.75
17/10/2020 23:01,18520137.5
17/10/2020 23:06,18520156.25
17/10/2020 23:22,18520175
17/10/2020 23:48,18520193.75
18/10/2020 0:21,18520212.5
18/10/2020 1:16,18520231.25
18/10/2020 1:54,18520250
18/10/2020 2:00,18520268.75
18/10/2020 2:08,18520287.5
18/10/2020 2:46,18520306.25
18/10/2020 2:57,18520325
18/10/2020 3:14,18520343.75
18/10/2020 3:39,18520362.5
18/10/2020 3:56,18520381.25
18/10/2020 4:41,18520400
18/10/2020 5:14,18520418.75
18/10/2020 5:25,18520437.5
18/10/2020 6:20,18520456.25
18/10/2020 7:05,18520475
18/10/2020 7:19,18520493.75
18/10/2020 8:31,18520512.5
18/10/2020 8:57,18520531.25
18/10/2020 9:06,18520550
18/10/2020 10:06,18520568.75
18/10/2020 10:16,18520587.5
18/10/2020 10:58,18520606.25
18/10/2020 12:27,18520625
18/10/2020 13:50,18520643.75
18/10/2020 14:51,18520662.5
18/10/2020 15:12,18520681.25
18/10/2020 16:00,18520700
18/10/2020 16:21,18520718.75
18/10/2020 17:04,18520737.5
18/10/2020 17:48,18520756.25
18/10/2020 18:05,18520775
18/10/2020 18:19,18520793.75
18/10/2020 18:33,18520812.5
18/10/2020 19:07,18520831.25
18/10/2020 19:46,18520850
18/10/2020 20:33,18520868.75
18/10/2020 21:28,18520887.5
18/10/2020 22:05,18520906.25
18/10/2020 22:41,18520925
18/10/2020 23:04,18520943.75
19/10/2020 0:06,18520962.5
19/10/2020 1:02,18520981.25
19/10/2020 1:41,18521000
19/10/2020 1:55,18521018.75
19/10/2020 2:33,18521037.5
19/10/2020 3:10,18521062.5
19/10/2020 4:22,18521081.25
19/10/2020 4:43,18521100
19/10/2020 5:21,18521118.75
19/10/2020 5:52,18521137.5
19/10/2020 6:19,18521156.25
19/10/2020 7:28,18521175
19/10/2020 8:04,18521193.75
19/10/2020 8:43,18521212.5
19/10/2020 9:10,18521231.25
19/10/2020 9:40,18521250
19/10/2020 10:22,18521268.75
19/10/2020 10:46,18521287.5
19/10/2020 11:17,18521306.25
19/10/2020 11:43,18521325
19/10/2020 12:22,18521343.75
19/10/2020 12:35,18521362.5
19/10/2020 13:02,18521381.25
19/10/2020 13:36,18521400
19/10/2020 14:29,18521418.75
19/10/2020 15:25,18521437.5
19/10/2020 16:05,18521456.25
19/10/2020 17:08,18521475
19/10/2020 18:06,18521493.75
19/10/2020 18:19,18521512.5
19/10/2020 18:58,18521531.25
19/10/2020 19:21,18521550
19/10/2020 19:31,18521568.75
19/10/2020 19:38,18521587.5
19/10/2020 20:08,18521606.25
19/10/2020 20:26,18521625
19/10/2020 21:48,18521643.75
19/10/2020 22:08,18521662.5
19/10/2020 22:35,18521681.25
19/10/2020 23:08,18521700
19/10/2020 23:31,18521718.75
20/10/2020 0:09,18521737.5
20/10/2020 0:46,18521756.25
20/10/2020 1:15,18521775
20/10/2020 1:51,18521793.75
20/10/2020 2:06,18521812.5
20/10/2020 2:22,18521831.25
20/10/2020 2:28,18521850
20/10/2020 2:37,18521868.75
20/10/2020 2:53,18521887.5
20/10/2020 3:23,18521906.25
20/10/2020 3:51,18521925
20/10/2020 4:01,18521943.75
20/10/2020 4:15,18521962.5
20/10/2020 4:39,18521981.25
20/10/2020 4:51,18522000
20/10/2020 5:07,18522018.75
20/10/2020 5:31,18522037.5
20/10/2020 6:34,18522056.25
20/10/2020 6:58,18522075
20/10/2020 7:18,18522093.75
20/10/2020 7:31,18522112.5
20/10/2020 7:47,18522131.25
20/10/2020 8:25,18522150
20/10/2020 8:54,18522168.75
20/10/2020 9:36,18522187.5
20/10/2020 10:00,18522206.25
20/10/2020 11:08,18522225
20/10/2020 11:55,18522243.75
20/10/2020 12:23,18522262.5
20/10/2020 13:12,18522281.25
20/10/2020 13:41,18522300
20/10/2020 14:03,18522318.75
20/10/2020 14:42,18522337.5
20/10/2020 16:12,18522356.25
20/10/2020 16:46,18522375
20/10/2020 17:16,18522393.75
20/10/2020 17:27,18522412.5
20/10/2020 17:42,18522431.25
20/10/2020 18:49,18522450
20/10/2020 20:14,18522468.75
20/10/2020 20:42,18522487.5
20/10/2020 20:57,18522506.25
20/10/2020 21:22,18522525
20/10/2020 21:54,18522543.75
20/10/2020 22:43,18522562.5
20/10/2020 22:52,18522581.25
20/10/2020 23:34,18522600
21/10/2020 0:11,18522618.75
21/10/2020 0:48,18522637.5
21/10/2020 1:50,18522662.5
21/10/2020 2:00,18522681.25
21/10/2020 2:34,18522700
21/10/2020 2:37,18522718.75
21/10/2020 3:09,18522737.5
21/10/2020 4:02,18522756.25
21/10/2020 4:12,18522775
21/10/2020 4:39,18522793.75
21/10/2020 5:38,18522812.5
21/10/2020 6:05,18522831.25
21/10/2020 6:28,18522850
21/10/2020 7:05,18522868.75
21/10/2020 7:40,18522887.5
21/10/2020 7:59,18522906.25
21/10/2020 8:37,18522925
21/10/2020 9:02,18522943.75
21/10/2020 9:35,18522962.5
21/10/2020 10:19,18522981.25
21/10/2020 10:35,18523000
21/10/2020 11:01,18523018.75
21/10/2020 11:07,18523037.5
21/10/2020 11:38,18523056.25
21/10/2020 11:52,18523075
21/10/2020 12:11,18523093.75
21/10/2020 13:46,18523112.5
21/10/2020 14:31,18523131.25
21/10/2020 15:13,18523150
21/10/2020 15:47,18523168.75
21/10/2020 16:26,18523187.5
21/10/2020 16:56,18523206.25
21/10/2020 17:29,18523225
21/10/2020 17:53,18523243.75
21/10/2020 18:23,18523262.5
21/10/2020 18:42,18523281.25
21/10/2020 18:59,18523300
21/10/2020 19:57,18523318.75
21/10/2020 20:45,18523337.5
21/10/2020 21:03,18523356.25
21/10/2020 21:30,18523375
21/10/2020 21:45,18523393.75
21/10/2020 22:28,18523412.5
21/10/2020 23:21,18523431.25
22/10/2020 0:29,18523450
22/10/2020 0:50,18523468.75
22/10/2020 1:19,18523487.5
22/10/2020 2:01,18523506.25
22/10/2020 2:07,18523525
22/10/2020 2:26,18523543.75
22/10/2020 3:03,18523562.5
22/10/2020 3:19,18523581.25
22/10/2020 4:13,18523600
22/10/2020 4:54,18523618.75
22/10/2020 5:25,18523637.5
22/10/2020 5:53,18523656.25
22/10/2020 6:43,18523675
22/10/2020 7:09,18523693.75
22/10/2020 8:11,18523718.75
22/10/2020 8:17,18523737.5
22/10/2020 8:25,18523756.25
22/10/2020 8:33,18523781.25
22/10/2020 8:56,18523800
22/10/2020 10:14,18523818.75
22/10/2020 10:29,18523837.5
22/10/2020 10:59,18523856.25
22/10/2020 12:02,18523875
22/10/2020 12:57,18523893.75
22/10/2020 13:02,18523912.5
22/10/2020 13:40,18523931.25
22/10/2020 13:50,18523950
22/10/2020 14:34,18523968.75
22/10/2020 15:00,18523987.5
22/10/2020 15:26,18524006.25
22/10/2020 15:59,18524025
22/10/2020 16:31,18524043.75
22/10/2020 16:51,18524062.5
22/10/2020 17:17,18524081.25
22/10/2020 18:12,18524100
22/10/2020 18:30,18524118.75
22/10/2020 18:58,18524137.5
22/10/2020 19:17,18524156.25
22/10/2020 19:46,18524175
22/10/2020 20:17,18524193.75
22/10/2020 20:34,18524212.5
22/10/2020 21:22,18524231.25
22/10/2020 22:05,18524250
22/10/2020 22:46,18524268.75
22/10/2020 23:35,18524287.5
22/10/2020 23:54,18524306.25
23/10/2020 0:56,18524325
23/10/2020 2:05,18524343.75
23/10/2020 3:11,18524362.5
23/10/2020 3:43,18524381.25
23/10/2020 4:32,18524400
23/10/2020 4:50,18524418.75
23/10/2020 5:04,18524437.5
23/10/2020 5:58,18524456.25
23/10/2020 6:36,18524475
23/10/2020 7:13,18524493.75
23/10/2020 7:45,18524512.5
23/10/2020 8:03,18524531.25
23/10/2020 8:21,18524550
23/10/2020 8:48,18524575
23/10/2020 10:07,18524593.75
23/10/2020 10:31,18524612.5
23/10/2020 10:47,18524631.25
23/10/2020 11:05,18524650
23/10/2020 12:04,18524668.75
23/10/2020 12:34,18524687.5
23/10/2020 13:06,18524706.25
23/10/2020 13:27,18524725
23/10/2020 13:39,18524743.75
23/10/2020 14:44,18524762.5
23/10/2020 15:10,18524781.25
23/10/2020 15:31,18524800
23/10/2020 16:41,18524818.75
23/10/2020 16:57,18524837.5
23/10/2020 17:27,18524856.25
23/10/2020 17:49,18524875
23/10/2020 18:03,18524893.75
23/10/2020 18:20,18524912.5
23/10/2020 18:52,18524931.25
23/10/2020 20:01,18524950
23/10/2020 20:51,18524968.75
23/10/2020 21:14,18524987.5
23/10/2020 21:57,18525006.25
23/10/2020 22:21,18525025
23/10/2020 22:31,18525043.75
23/10/2020 22:58,18525062.5
23/10/2020 23:22,18525081.25
24/10/2020 0:18,18525100
24/10/2020 0:36,18525118.75
24/10/2020 0:56,18525137.5
24/10/2020 1:02,18525156.25
24/10/2020 1:41,18525181.25
24/10/2020 2:06,18525200
24/10/2020 2:36,18525218.75
24/10/2020 3:04,18525237.5
24/10/2020 3:37,18525256.25
24/10/2020 4:09,18525275
24/10/2020 4:36,18525293.75
24/10/2020 4:55,18525312.5
24/10/2020 5:17,18525331.25
24/10/2020 5:55,18525350
24/10/2020 6:07,18525368.75
24/10/2020 6:37,18525387.5
24/10/2020 7:09,18525406.25
24/10/2020 7:51,18525425
24/10/2020 8:07,18525443.75
24/10/2020 8:21,18525462.5
24/10/2020 8:46,18525481.25
24/10/2020 9:19,18525500
24/10/2020 9:42,18525518.75
24/10/2020 10:15,18525537.5
24/10/2020 10:47,18525556.25
24/10/2020 11:31,18525575
24/10/2020 11:33,18525593.75
24/10/2020 11:48,18525612.5
24/10/2020 12:07,18525631.25
24/10/2020 12:49,18525650
24/10/2020 13:13,18525668.75
24/10/2020 13:37,18525687.5
24/10/2020 14:25,18525706.25
24/10/2020 14:40,18525725
24/10/2020 14:58,18525743.75
24/10/2020 15:47,18525762.5
24/10/2020 16:13,18525781.25
24/10/2020 16:28,18525800
24/10/2020 16:45,18525818.75
24/10/2020 17:24,18525837.5
24/10/2020 17:53,18525856.25
24/10/2020 18:56,18525875
24/10/2020 19:13,18525893.75
24/10/2020 19:48,18525912.5
24/10/2020 20:14,18525931.25
24/10/2020 20:52,18525950
24/10/2020 21:44,18525968.75
24/10/2020 22:10,18525987.5
24/10/2020 23:12,18526006.25
24/10/2020 23:29,18526025
24/10/2020 23:49,18526043.75
25/10/2020 0:02,18526062.5
25/10/2020 0:20,18526081.25
25/10/2020 1:14,18526100
25/10/2020 1:30,18526118.75
25/10/2020 1:27,18526137.5
25/10/2020 2:00,18526156.25
25/10/2020 2:24,18526175
25/10/2020 2:59,18526193.75
25/10/2020 3:32,18526212.5
25/10/2020 4:02,18526231.25
25/10/2020 4:43,18526250
25/10/2020 5:32,18526268.75
25/10/2020 6:18,18526287.5
25/10/2020 6:52,18526306.25
25/10/2020 7:29,18526325
25/10/2020 7:52,18526343.75
25/10/2020 8:34,18526362.5
25/10/2020 9:20,18526381.25
25/10/2020 9:54,18526400
25/10/2020 10:23,18526418.75
25/10/2020 11:29,18526437.5
25/10/2020 11:47,18526456.25
25/10/2020 13:02,18526475
25/10/2020 13:24,18526493.75
25/10/2020 13:34,18526512.5
25/10/2020 13:47,18526531.25
25/10/2020 14:35,18526550
25/10/2020 15:04,18526568.75
25/10/2020 15:21,18526587.5
25/10/2020 16:02,18526606.25
25/10/2020 17:20,18526625
25/10/2020 18:01,18526643.75
25/10/2020 18:30,18526662.5
25/10/2020 19:35,18526681.25
25/10/2020 19:54,18526700
25/10/2020 20:33,18526718.75
25/10/2020 21:54,18526737.5
25/10/2020 22:35,18526756.25
25/10/2020 22:40,18526775
25/10/2020 23:08,18526793.75
25/10/2020 23:54,18526812.5
26/10/2020 0:03,18526831.25
26/10/2020 0:10,18526850
26/10/2020 0:40,18526868.75
26/10/2020 1:27,18526887.5
26/10/2020 1:40,18526906.25
26/10/2020 2:19,18526925
26/10/2020 2:26,18526943.75
26/10/2020 3:08,18526962.5
26/10/2020 3:29,18526981.25
26/10/2020 4:02,18527000
26/10/2020 4:31,18527018.75
26/10/2020 5:02,18527037.5
26/10/2020 5:55,18527056.25
26/10/2020 6:46,18527075
26/10/2020 7:02,18527093.75
26/10/2020 8:27,18527112.5
26/10/2020 9:44,18527131.25
26/10/2020 10:51,18527150
26/10/2020 11:00,18527168.75
26/10/2020 12:11,18527187.5
26/10/2020 12:38,18527206.25
26/10/2020 13:46,18527225
26/10/2020 13:54,18527243.75
26/10/2020 14:11,18527262.5
26/10/2020 15:19,18527281.25
26/10/2020 15:29,18527300
26/10/2020 16:52,18527318.75
26/10/2020 17:47,18527337.5
26/10/2020 18:47,18527356.25
26/10/2020 19:24,18527375
26/10/2020 19:54,18527393.75
26/10/2020 20:19,18527412.5
26/10/2020 21:11,18527431.25
26/10/2020 21:48,18527450
26/10/2020 22:53,18527468.75
26/10/2020 23:03,18527487.5
26/10/2020 23:47,18527506.25
