Timestamp,market-cap
06/10/2020 8:42,1.99049E+11
06/10/2020 9:03,1.983E+11
06/10/2020 9:12,1.983E+11
06/10/2020 9:23,1.98411E+11
06/10/2020 10:00,1.98689E+11
06/10/2020 10:36,1.98736E+11
06/10/2020 11:34,1.98467E+11
06/10/2020 12:20,1.97524E+11
06/10/2020 12:51,1.98061E+11
06/10/2020 13:37,1.98061E+11
06/10/2020 14:13,1.98024E+11
06/10/2020 14:38,1.98145E+11
06/10/2020 15:05,1.97617E+11
06/10/2020 15:53,1.97247E+11
06/10/2020 16:19,1.97155E+11
06/10/2020 16:36,1.97692E+11
06/10/2020 17:59,1.98312E+11
06/10/2020 18:36,1.98211E+11
06/10/2020 18:55,1.98146E+11
06/10/2020 19:23,1.9834E+11
06/10/2020 20:06,1.95981E+11
06/10/2020 20:41,1.9562E+11
06/10/2020 21:36,1.95444E+11
06/10/2020 22:12,1.95084E+11
06/10/2020 22:54,1.95509E+11
06/10/2020 23:50,1.95908E+11
07/10/2020 0:41,1.9576E+11
07/10/2020 1:14,1.96038E+11
07/10/2020 1:46,1.95825E+11
07/10/2020 2:01,1.95992E+11
07/10/2020 3:02,1.95807E+11
07/10/2020 3:14,1.95807E+11
07/10/2020 3:55,1.95983E+11
07/10/2020 4:21,1.95881E+11
07/10/2020 4:51,1.9566E+11
07/10/2020 6:08,1.95808E+11
07/10/2020 6:26,1.95947E+11
07/10/2020 7:02,1.96364E+11
07/10/2020 7:17,1.96345E+11
07/10/2020 7:35,1.9629E+11
07/10/2020 7:44,1.9629E+11
07/10/2020 8:15,1.96549E+11
07/10/2020 8:51,1.96161E+11
07/10/2020 9:17,1.96106E+11
07/10/2020 10:02,1.96152E+11
07/10/2020 10:11,1.96152E+11
07/10/2020 10:26,1.95995E+11
07/10/2020 10:56,1.96217E+11
07/10/2020 11:14,1.95838E+11
07/10/2020 11:36,1.95857E+11
07/10/2020 12:02,1.96061E+11
07/10/2020 12:45,1.96005E+11
07/10/2020 12:58,1.96006E+11
07/10/2020 13:24,1.96487E+11
07/10/2020 13:32,1.96478E+11
07/10/2020 13:46,1.96543E+11
07/10/2020 14:02,1.96562E+11
07/10/2020 14:23,1.96432E+11
07/10/2020 14:54,1.9659E+11
07/10/2020 15:21,1.961E+11
07/10/2020 16:06,1.96674E+11
07/10/2020 16:26,1.96553E+11
07/10/2020 16:48,1.96692E+11
07/10/2020 17:08,1.96646E+11
07/10/2020 17:27,1.96702E+11
07/10/2020 18:15,1.96536E+11
07/10/2020 18:32,1.96638E+11
07/10/2020 18:47,1.96934E+11
07/10/2020 19:20,1.96832E+11
07/10/2020 20:13,1.97295E+11
07/10/2020 20:40,1.97379E+11
07/10/2020 21:03,1.97157E+11
07/10/2020 21:33,1.97074E+11
07/10/2020 22:20,1.97259E+11
07/10/2020 22:58,1.97222E+11
07/10/2020 23:15,1.97112E+11
07/10/2020 23:52,1.96973E+11
08/10/2020 1:01,1.97482E+11
08/10/2020 1:11,1.97482E+11
08/10/2020 1:35,1.97085E+11
08/10/2020 1:51,1.96983E+11
08/10/2020 2:07,1.96983E+11
08/10/2020 2:21,1.96937E+11
08/10/2020 2:32,1.96641E+11
08/10/2020 3:17,1.96863E+11
